id,date,product_category,sales_volume,price,promotion,store_location,weekday,supplier_cost,replenishment_lead_time,stock_level,profit,promo_cost,promo_roi,profit_cluster,cluster_label,business_profit_label
572,2024-08-05,Household,106.0,5.54,0,Urban,0,14.89,3.0,119.0,-991.1000000000001,,,0,High Profit,Non_promotion
573,2024-08-06,Personal Care,558.0,9.92,0,Urban,1,3.99,1.0,199.0,3308.94,,,0,High Profit,Non_promotion
574,2024-08-07,Beverages,1207.0,9.56,0,Rural,2,13.18,1.0,295.0,-4369.339999999999,,,2,Low Profit,Non_promotion
575,2024-08-08,Household,307.0,9.99,0,Urban,3,12.54,3.0,311.0,-782.8499999999997,,,0,High Profit,Non_promotion
576,2024-08-09,Dairy,999.0,12.83,0,Rural,4,3.76,5.0,75.0,9060.93,,,0,High Profit,Non_promotion
577,2024-08-10,Household,1513.0,9.93,1,Rural,5,6.29,3.0,472.0,5507.32,9516.77,0.5786963434022256,2,Low Profit,High Profit
578,2024-08-11,Personal Care,1437.0,9.5,1,Urban,6,6.44,9.0,189.0,4397.219999999999,9254.28,0.4751552795031055,2,Low Profit,High Profit
579,2024-08-12,Beverages,121.0,10.01,1,Urban,0,14.68,8.0,148.0,-565.0699999999999,1776.28,-0.31811989100817434,0,High Profit,Loss/No profit
580,2024-08-13,Beverages,509.0,12.23,1,Suburban,1,3.12,3.0,447.0,4636.99,1588.0800000000002,2.9198717948717943,0,High Profit,High Profit
581,2024-08-14,Personal Care,994.0,11.2,0,Suburban,2,12.09,9.0,327.0,-884.6600000000005,,,0,High Profit,Non_promotion
582,2024-08-15,Personal Care,614.0,17.23,1,Suburban,3,5.35,6.0,100.0,7294.320000000001,3284.8999999999996,2.220560747663552,0,High Profit,High Profit
583,2024-08-16,Dairy,1250.0,1.94,1,Rural,4,11.1,7.0,200.0,-11450.0,13875.0,-0.8252252252252252,2,Low Profit,Loss/No profit
584,2024-08-17,Beverages,908.0,16.83,0,Urban,5,6.59,4.0,481.0,9297.919999999998,,,0,High Profit,Non_promotion
585,2024-08-18,Household,1823.0,17.03,0,Rural,6,8.89,4.0,153.0,14839.220000000001,,,1,Medium Profit,Non_promotion
586,2024-08-19,Snacks,973.0,6.41,1,Urban,0,12.57,2.0,483.0,-5993.68,12230.61,-0.4900556881463803,2,Low Profit,Loss/No profit
587,2024-08-20,Snacks,113.0,9.79,1,Rural,1,12.16,5.0,138.0,-267.8100000000001,1374.08,-0.19490131578947378,0,High Profit,Loss/No profit
588,2024-08-21,Personal Care,1070.0,9.33,0,Suburban,2,13.06,8.0,190.0,-3991.1000000000004,,,2,Low Profit,Non_promotion
589,2024-08-22,Dairy,1077.0,5.15,1,Suburban,3,1.36,7.0,262.0,4081.83,1464.72,2.786764705882353,1,Medium Profit,High Profit
590,2024-08-23,Snacks,1113.0,8.54,1,Suburban,4,10.53,7.0,282.0,-2214.8700000000003,11719.89,-0.18898385565052236,2,Low Profit,Loss/No profit
591,2024-08-24,Beverages,1135.0,1.84,1,Rural,5,2.53,6.0,443.0,-783.1499999999996,2871.5499999999997,-0.27272727272727265,2,Low Profit,Loss/No profit
592,2024-08-25,Personal Care,186.0,6.28,1,Urban,6,6.53,3.0,232.0,-46.5,1214.5800000000002,-0.03828483920367534,0,High Profit,Loss/No profit
593,2024-08-26,Household,1647.0,16.52,0,Urban,0,8.45,5.0,300.0,13291.29,,,1,Medium Profit,Non_promotion
594,2024-08-27,Personal Care,1008.0,6.41,0,Suburban,1,6.34,1.0,58.0,70.56000000000029,,,0,High Profit,Non_promotion
595,2024-08-28,Household,1660.0,16.55,0,Suburban,2,8.03,7.0,128.0,14143.200000000003,,,1,Medium Profit,Non_promotion
596,2024-08-29,Personal Care,1424.0,11.1,1,Suburban,3,14.95,9.0,101.0,-5482.4,21288.8,-0.25752508361204013,2,Low Profit,Loss/No profit
597,2024-08-30,Personal Care,1366.0,17.72,1,Suburban,4,2.46,1.0,435.0,20845.159999999996,3360.36,6.203252032520324,1,Medium Profit,High Profit
598,2024-08-31,Personal Care,221.0,11.92,1,Urban,5,10.29,2.0,458.0,360.2300000000002,2274.0899999999997,0.15840621963070953,0,High Profit,Low Profit
599,2024-09-01,Household,1270.0,1.56,1,Rural,6,6.24,3.0,318.0,-5943.599999999999,7924.8,-0.7499999999999999,2,Low Profit,Loss/No profit
600,2024-09-02,Household,1690.0,13.83,1,Rural,0,2.43,3.0,275.0,19266.0,4106.7,4.691358024691358,1,Medium Profit,High Profit
601,2024-09-03,Personal Care,849.0,1.85,0,Rural,1,2.8,8.0,100.0,-806.5499999999997,,,0,High Profit,Non_promotion
602,2024-09-04,Snacks,1479.0,9.56,1,Rural,2,14.26,7.0,235.0,-6951.299999999999,21090.54,-0.3295932678821879,2,Low Profit,Loss/No profit
603,2024-09-05,Dairy,784.0,18.66,1,Suburban,3,13.25,6.0,83.0,4241.4400000000005,10388.0,0.4083018867924529,0,High Profit,High Profit
604,2024-09-06,Dairy,1856.0,4.14,0,Suburban,4,13.65,4.0,340.0,-17650.56,,,2,Low Profit,Non_promotion
605,2024-09-07,Dairy,1754.0,8.41,1,Suburban,5,14.88,9.0,279.0,-11348.380000000001,26099.52,-0.4348118279569893,2,Low Profit,Loss/No profit
606,2024-09-08,Household,408.0,14.87,0,Rural,6,3.52,1.0,180.0,4630.8,,,0,High Profit,Non_promotion
607,2024-09-09,Household,794.0,17.76,0,Suburban,0,5.65,2.0,169.0,9615.34,,,0,High Profit,Non_promotion
608,2024-09-10,Snacks,387.0,13.75,0,Suburban,1,10.2,4.0,492.0,1373.8500000000004,,,0,High Profit,Non_promotion
609,2024-09-11,Dairy,406.0,5.91,0,Urban,2,7.52,3.0,375.0,-653.6599999999997,,,0,High Profit,Non_promotion
610,2024-09-12,Dairy,1935.0,13.82,0,Urban,3,6.57,1.0,296.0,14028.75,,,1,Medium Profit,Non_promotion
611,2024-09-13,Personal Care,1717.0,6.64,1,Suburban,4,5.69,5.0,481.0,1631.1499999999987,9769.730000000001,0.16695957820738122,2,Low Profit,Low Profit
612,2024-09-14,Household,1013.0,14.65,0,Urban,5,9.11,7.0,241.0,5612.020000000001,,,0,High Profit,Non_promotion
613,2024-09-15,Dairy,1846.0,19.13,0,Urban,6,8.85,2.0,452.0,18976.879999999997,,,1,Medium Profit,Non_promotion
614,2024-09-16,Snacks,761.0,14.71,1,Suburban,0,2.84,5.0,372.0,9033.070000000002,2161.24,4.179577464788734,1,Medium Profit,High Profit
615,2024-09-17,Snacks,648.0,17.39,1,Suburban,1,7.34,6.0,259.0,6512.400000000001,4756.32,1.3692098092643055,0,High Profit,High Profit
616,2024-09-18,Dairy,1475.0,1.04,0,Suburban,2,8.53,7.0,152.0,-11047.749999999998,,,2,Low Profit,Non_promotion
617,2024-09-19,Household,411.0,14.63,1,Suburban,3,8.77,1.0,378.0,2408.4600000000005,3604.47,0.668187001140251,0,High Profit,High Profit
618,2024-09-20,Snacks,972.0,16.76,1,Rural,4,3.55,7.0,421.0,12840.12,3450.6,3.7211267605633807,1,Medium Profit,High Profit
619,2024-09-21,Personal Care,1182.0,1.77,0,Rural,5,11.26,4.0,182.0,-11217.18,,,2,Low Profit,Non_promotion
620,2024-09-22,Snacks,1766.0,17.56,0,Suburban,6,0.87,8.0,372.0,29474.539999999997,,,1,Medium Profit,Non_promotion
621,2024-09-23,Beverages,1023.0,5.88,1,Urban,0,5.65,4.0,188.0,235.28999999999954,5779.950000000001,0.04070796460176983,0,High Profit,Low Profit
622,2024-09-24,Beverages,1837.0,13.64,0,Suburban,1,11.81,6.0,170.0,3361.71,,,2,Low Profit,Non_promotion
623,2024-09-25,Household,854.0,16.21,0,Suburban,2,8.68,9.0,143.0,6430.620000000001,,,0,High Profit,Non_promotion
624,2024-09-26,Dairy,134.0,13.59,1,Urban,3,4.29,5.0,178.0,1246.2,574.86,2.167832167832168,0,High Profit,Low Profit
625,2023-07-10,Personal Care,325.0,13.49,0,Suburban,0,5.29,1.0,300.0,2664.9999999999995,,,0,High Profit,Non_promotion
626,2023-07-11,Dairy,924.0,6.91,0,Rural,1,8.68,8.0,434.0,-1635.4799999999996,,,0,High Profit,Non_promotion
627,2023-07-12,Personal Care,317.0,15.1,0,Urban,2,12.83,2.0,166.0,719.5899999999999,,,0,High Profit,Non_promotion
628,2023-07-13,Beverages,1036.0,16.49,0,Rural,3,3.42,5.0,165.0,13540.519999999999,,,1,Medium Profit,Non_promotion
629,2023-07-14,Household,852.0,12.68,0,Rural,4,14.05,4.0,286.0,-1167.240000000001,,,0,High Profit,Non_promotion
630,2023-07-15,Beverages,605.0,14.07,0,Suburban,5,10.49,8.0,154.0,2165.9,,,0,High Profit,Non_promotion
631,2023-07-16,Beverages,358.0,8.13,0,Urban,6,12.44,2.0,308.0,-1542.9799999999996,,,0,High Profit,Non_promotion
632,2023-07-17,Personal Care,1897.0,11.24,1,Suburban,0,8.56,9.0,95.0,5083.959999999999,16238.320000000002,0.31308411214953263,2,Low Profit,High Profit
633,2023-07-18,Household,1640.0,10.96,1,Urban,1,11.8,7.0,360.0,-1377.5999999999997,19352.0,-0.07118644067796609,2,Low Profit,Loss/No profit
634,2023-07-19,Household,1896.0,17.11,1,Suburban,2,0.73,7.0,380.0,31056.48,1384.08,22.438356164383563,1,Medium Profit,High Profit
635,2023-07-20,Household,153.0,16.96,1,Rural,3,12.37,1.0,265.0,702.2700000000002,1892.61,0.37105901374292655,0,High Profit,Low Profit
636,2023-07-21,Dairy,1170.0,16.82,1,Urban,4,1.08,2.0,497.0,18415.8,1263.6000000000001,14.574074074074073,1,Medium Profit,High Profit
637,2023-07-22,Personal Care,826.0,1.21,0,Rural,5,13.4,4.0,350.0,-10068.94,,,2,Low Profit,Non_promotion
638,2023-07-23,Household,788.0,15.24,0,Rural,6,14.88,4.0,459.0,283.67999999999955,,,0,High Profit,Non_promotion
639,2023-07-24,Dairy,1644.0,15.41,0,Suburban,0,4.76,3.0,382.0,17508.600000000002,,,1,Medium Profit,Non_promotion
640,2023-07-25,Snacks,1222.0,13.89,0,Urban,1,3.55,7.0,498.0,12635.48,,,1,Medium Profit,Non_promotion
641,2023-07-26,Snacks,1143.0,15.37,0,Rural,2,11.6,8.0,73.0,4309.11,,,0,High Profit,Non_promotion
642,2023-07-27,Dairy,1876.0,17.0,1,Suburban,3,4.17,2.0,84.0,24069.08,7822.92,3.0767386091127102,1,Medium Profit,High Profit
643,2023-07-28,Dairy,1696.0,9.94,1,Urban,4,13.05,4.0,73.0,-5274.560000000002,22132.800000000003,-0.23831417624521078,2,Low Profit,Loss/No profit
644,2023-07-29,Personal Care,1613.0,10.54,1,Urban,5,1.99,3.0,77.0,13791.149999999998,3209.87,4.296482412060301,1,Medium Profit,High Profit
645,2023-07-30,Personal Care,518.0,3.37,1,Rural,6,2.33,2.0,65.0,538.72,1206.94,0.44635193133047213,0,High Profit,Low Profit
646,2023-07-31,Snacks,789.0,8.32,0,Urban,0,14.7,6.0,108.0,-5033.819999999999,,,0,High Profit,Non_promotion
647,2023-08-01,Household,949.0,13.22,0,Rural,1,10.27,4.0,292.0,2799.550000000001,,,0,High Profit,Non_promotion
648,2023-08-02,Snacks,161.0,15.83,0,Urban,2,12.78,6.0,487.0,491.0500000000001,,,0,High Profit,Non_promotion
649,2023-08-03,Household,1268.0,5.13,1,Suburban,3,5.2,2.0,256.0,-88.76000000000036,6593.6,-0.013461538461538516,2,Low Profit,Loss/No profit
650,2023-08-04,Household,315.0,3.62,0,Rural,4,10.31,4.0,449.0,-2107.35,,,0,High Profit,Non_promotion
651,2023-08-05,Personal Care,102.0,13.6,1,Rural,5,9.12,6.0,320.0,456.96000000000004,930.2399999999999,0.4912280701754387,0,High Profit,Low Profit
652,2023-08-06,Beverages,259.0,1.04,0,Urban,6,9.25,5.0,298.0,-2126.3900000000003,,,0,High Profit,Non_promotion
653,2023-08-07,Beverages,1862.0,4.39,0,Urban,0,10.4,3.0,316.0,-11190.62,,,2,Low Profit,Non_promotion
654,2023-08-08,Dairy,880.0,1.55,1,Rural,1,8.84,8.0,242.0,-6415.2,7779.2,-0.8246606334841629,2,Low Profit,Loss/No profit
655,2023-08-09,Personal Care,1243.0,4.17,0,Urban,2,6.72,7.0,384.0,-3169.6499999999996,,,2,Low Profit,Non_promotion
656,2023-08-10,Household,992.0,4.45,0,Suburban,3,4.5,3.0,267.0,-49.599999999999824,,,0,High Profit,Non_promotion
657,2023-08-11,Beverages,1212.0,8.37,1,Urban,4,11.64,6.0,164.0,-3963.2400000000016,14107.68,-0.2809278350515465,2,Low Profit,Loss/No profit
658,2023-08-12,Household,428.0,8.64,0,Suburban,5,3.78,4.0,117.0,2080.0800000000004,,,0,High Profit,Non_promotion
659,2023-08-13,Beverages,679.0,17.61,1,Suburban,6,10.54,5.0,348.0,4800.53,7156.66,0.6707779886148008,0,High Profit,High Profit
660,2023-08-14,Beverages,1480.0,10.69,0,Suburban,0,3.88,5.0,374.0,10078.8,,,1,Medium Profit,Non_promotion
661,2023-08-15,Beverages,1733.0,14.74,0,Suburban,1,9.57,7.0,446.0,8959.61,,,1,Medium Profit,Non_promotion
662,2023-08-16,Personal Care,1390.0,2.98,0,Suburban,2,11.33,5.0,443.0,-11606.5,,,2,Low Profit,Non_promotion
663,2023-08-17,Snacks,1740.0,5.28,0,Urban,3,3.67,3.0,124.0,2801.4000000000005,,,2,Low Profit,Non_promotion
664,2023-08-18,Household,1051.0,14.36,0,Suburban,4,1.37,5.0,152.0,13652.489999999998,,,1,Medium Profit,Non_promotion
665,2023-08-19,Personal Care,1446.0,2.0,0,Urban,5,2.4,7.0,346.0,-578.3999999999999,,,2,Low Profit,Non_promotion
666,2023-08-20,Personal Care,734.0,10.25,0,Suburban,6,9.29,5.0,227.0,704.6400000000007,,,0,High Profit,Non_promotion
667,2023-08-21,Personal Care,1087.0,12.39,0,Rural,0,12.82,5.0,264.0,-467.4099999999997,,,2,Low Profit,Non_promotion
668,2023-08-22,Personal Care,1664.0,12.44,1,Suburban,1,1.15,9.0,364.0,18786.559999999998,1913.6,9.817391304347826,1,Medium Profit,High Profit
669,2023-08-23,Personal Care,1772.0,1.44,1,Rural,2,11.15,3.0,88.0,-17206.120000000003,19757.8,-0.8708520179372199,2,Low Profit,Loss/No profit
670,2023-08-24,Dairy,1318.0,7.12,0,Suburban,3,5.45,6.0,308.0,2201.06,,,2,Low Profit,Non_promotion
671,2023-08-25,Household,1020.0,13.09,0,Suburban,4,7.44,1.0,253.0,5762.999999999999,,,0,High Profit,Non_promotion
672,2023-08-26,Personal Care,837.0,3.83,1,Suburban,5,13.97,5.0,56.0,-8487.18,11692.890000000001,-0.7258410880458124,2,Low Profit,Loss/No profit
673,2023-08-27,Household,1455.0,14.21,0,Rural,6,5.31,8.0,98.0,12949.500000000004,,,1,Medium Profit,Non_promotion
674,2023-08-28,Dairy,269.0,15.17,0,Rural,0,7.25,5.0,75.0,2130.48,,,0,High Profit,Non_promotion
675,2023-08-29,Dairy,620.0,19.66,1,Suburban,1,0.7,9.0,210.0,11755.2,434.0,27.08571428571429,1,Medium Profit,High Profit
676,2023-08-30,Household,1586.0,4.99,0,Urban,2,1.68,6.0,406.0,5249.660000000001,,,2,Low Profit,Non_promotion
677,2023-08-31,Beverages,139.0,16.68,0,Suburban,3,4.25,8.0,225.0,1727.77,,,0,High Profit,Non_promotion
678,2023-09-01,Snacks,1660.0,10.89,1,Rural,4,0.9,8.0,128.0,16583.4,1494.0,11.100000000000001,1,Medium Profit,High Profit
679,2023-09-02,Beverages,1384.0,8.1,0,Suburban,5,9.65,3.0,51.0,-2145.200000000001,,,2,Low Profit,Non_promotion
680,2023-09-03,Beverages,1518.0,3.33,0,Rural,6,6.68,7.0,432.0,-5085.299999999999,,,2,Low Profit,Non_promotion
681,2023-09-04,Beverages,1054.0,14.97,1,Rural,0,8.45,7.0,465.0,6872.080000000002,8906.3,0.771597633136095,0,High Profit,High Profit
682,2023-09-05,Personal Care,1349.0,5.48,0,Rural,1,3.03,6.0,181.0,3305.0500000000006,,,2,Low Profit,Non_promotion
683,2023-09-06,Dairy,1083.0,8.06,1,Suburban,2,4.79,7.0,325.0,3541.4100000000003,5187.57,0.6826722338204594,0,High Profit,High Profit
684,2023-09-07,Beverages,1247.0,2.19,0,Rural,3,10.13,2.0,166.0,-9901.180000000002,,,2,Low Profit,Non_promotion
685,2023-09-08,Dairy,1074.0,16.23,0,Rural,4,14.5,9.0,213.0,1858.0200000000004,,,0,High Profit,Non_promotion
686,2023-09-09,Household,137.0,15.57,1,Suburban,5,1.23,1.0,337.0,1964.58,168.51,11.658536585365853,1,Medium Profit,High Profit
687,2023-09-10,Snacks,427.0,14.94,1,Rural,6,13.41,1.0,77.0,653.3099999999997,5726.07,0.11409395973154358,0,High Profit,Low Profit
688,2023-09-11,Household,1374.0,6.69,0,Suburban,0,8.86,3.0,382.0,-2981.5799999999986,,,2,Low Profit,Non_promotion
689,2023-09-12,Household,1299.0,4.3,1,Rural,1,8.68,3.0,50.0,-5689.62,11275.32,-0.5046082949308756,2,Low Profit,Loss/No profit
690,2023-09-13,Personal Care,1725.0,13.11,1,Urban,2,7.75,1.0,237.0,9245.999999999998,13368.75,0.6916129032258063,1,Medium Profit,High Profit
691,2023-09-14,Snacks,1013.0,10.43,0,Urban,3,1.51,7.0,105.0,9035.96,,,0,High Profit,Non_promotion
692,2023-09-15,Household,553.0,4.39,0,Rural,4,1.8,4.0,84.0,1432.27,,,0,High Profit,Non_promotion
693,2023-09-16,Household,136.0,14.03,0,Urban,5,9.21,2.0,161.0,655.5199999999998,,,0,High Profit,Non_promotion
694,2023-09-17,Snacks,1439.0,19.83,1,Suburban,6,5.44,5.0,335.0,20707.209999999995,7828.160000000001,2.6452205882352935,1,Medium Profit,High Profit
695,2023-09-18,Snacks,1811.0,15.2,1,Urban,0,13.8,6.0,359.0,2535.3999999999974,24991.800000000003,0.10144927536231872,2,Low Profit,High Profit
696,2023-09-19,Household,1072.0,15.06,1,Rural,1,6.4,9.0,85.0,9283.52,6860.8,1.3531250000000001,1,Medium Profit,High Profit
697,2023-09-20,Snacks,895.0,19.06,1,Rural,2,2.58,4.0,488.0,14749.599999999997,2309.1,6.387596899224805,1,Medium Profit,High Profit
698,2023-09-21,Household,1072.0,4.86,0,Suburban,3,10.86,2.0,266.0,-6431.999999999999,,,2,Low Profit,Non_promotion
699,2023-09-22,Household,692.0,11.75,1,Rural,4,4.75,5.0,129.0,4844.0,3287.0,1.4736842105263157,0,High Profit,High Profit
700,2023-09-23,Personal Care,1237.0,19.61,0,Suburban,5,8.12,3.0,363.0,14213.130000000001,,,1,Medium Profit,Non_promotion
701,2023-09-24,Beverages,1163.0,4.14,1,Urban,6,10.62,2.0,132.0,-7536.24,12351.06,-0.6101694915254238,2,Low Profit,Loss/No profit
702,2023-09-25,Household,1424.0,14.3,0,Urban,0,13.55,1.0,114.0,1068.0,,,2,Low Profit,Non_promotion
703,2023-09-26,Dairy,323.0,12.13,0,Suburban,1,11.99,2.0,374.0,45.220000000000184,,,0,High Profit,Non_promotion
704,2023-09-27,Beverages,417.0,12.14,0,Suburban,2,10.31,6.0,177.0,763.11,,,0,High Profit,Non_promotion
705,2023-09-28,Beverages,448.0,14.26,1,Rural,3,10.35,8.0,356.0,1751.68,4636.8,0.37777777777777777,0,High Profit,High Profit
706,2023-09-29,Beverages,214.0,18.66,0,Urban,4,14.22,3.0,71.0,950.1599999999999,,,0,High Profit,Non_promotion
707,2023-09-30,Personal Care,797.0,15.87,0,Suburban,5,4.79,9.0,265.0,8830.759999999998,,,0,High Profit,Non_promotion
708,2023-10-01,Household,1446.0,2.07,1,Urban,6,0.52,9.0,156.0,2241.2999999999997,751.9200000000001,2.98076923076923,1,Medium Profit,High Profit
709,2023-10-02,Personal Care,1691.0,17.2,0,Suburban,0,4.44,2.0,158.0,21577.159999999996,,,1,Medium Profit,Non_promotion
710,2023-10-03,Household,1163.0,5.29,1,Urban,1,3.66,8.0,421.0,1895.6899999999998,4256.58,0.44535519125683054,2,Low Profit,High Profit
711,2023-10-04,Personal Care,1989.0,8.16,1,Rural,2,10.1,5.0,406.0,-3858.659999999999,20088.899999999998,-0.19207920792079206,2,Low Profit,Loss/No profit
712,2023-10-05,Personal Care,139.0,9.77,0,Urban,3,9.69,4.0,230.0,11.12000000000001,,,0,High Profit,Non_promotion
713,2023-10-06,Dairy,1982.0,10.14,0,Urban,4,9.11,5.0,405.0,2041.4600000000023,,,2,Low Profit,Non_promotion
714,2023-10-07,Personal Care,1872.0,9.27,1,Urban,5,0.74,4.0,213.0,15968.159999999998,1385.28,11.527027027027026,1,Medium Profit,High Profit
715,2023-10-08,Snacks,1412.0,18.81,0,Urban,6,11.07,8.0,117.0,10928.879999999997,,,1,Medium Profit,Non_promotion
716,2023-10-09,Dairy,1385.0,14.41,1,Urban,0,5.19,4.0,341.0,12769.699999999999,7188.150000000001,1.7764932562620421,1,Medium Profit,High Profit
717,2023-10-10,Personal Care,315.0,12.99,1,Rural,1,10.14,6.0,229.0,897.7499999999999,3194.1000000000004,0.2810650887573964,0,High Profit,Low Profit
718,2023-10-11,Beverages,1270.0,1.95,1,Suburban,2,8.57,2.0,230.0,-8407.4,10883.9,-0.7724620770128354,2,Low Profit,Loss/No profit
719,2023-10-12,Snacks,435.0,18.17,0,Urban,3,5.47,5.0,483.0,5524.500000000001,,,0,High Profit,Non_promotion
720,2023-10-13,Snacks,1291.0,18.28,1,Rural,4,2.45,6.0,218.0,20436.530000000002,3162.9500000000003,6.461224489795919,1,Medium Profit,High Profit
721,2023-10-14,Snacks,191.0,15.82,0,Urban,5,1.87,5.0,451.0,2664.45,,,0,High Profit,Non_promotion
722,2023-10-15,Dairy,452.0,1.13,0,Urban,6,12.56,2.0,71.0,-5166.36,,,0,High Profit,Non_promotion
723,2023-10-16,Personal Care,670.0,2.09,0,Suburban,0,13.82,7.0,115.0,-7859.1,,,0,High Profit,Non_promotion
724,2023-10-17,Personal Care,1694.0,5.28,0,Urban,1,9.92,4.0,70.0,-7860.16,,,2,Low Profit,Non_promotion
725,2023-10-18,Beverages,915.0,3.5,1,Rural,2,2.0,8.0,149.0,1372.5,1830.0,0.75,0,High Profit,Low Profit
726,2023-10-19,Beverages,1804.0,8.58,0,Rural,3,6.33,7.0,433.0,4059.0,,,2,Low Profit,Non_promotion
727,2023-10-20,Snacks,880.0,18.53,1,Suburban,4,11.07,7.0,349.0,6564.800000000001,9741.6,0.6738934056007228,0,High Profit,High Profit
728,2023-10-21,Beverages,462.0,9.97,1,Urban,5,11.81,9.0,152.0,-850.0799999999999,5456.22,-0.15580016934801014,0,High Profit,Loss/No profit
729,2023-10-22,Dairy,656.0,1.25,0,Rural,6,2.21,1.0,96.0,-629.76,,,0,High Profit,Non_promotion
730,2023-10-23,Personal Care,1468.0,6.37,1,Urban,0,0.5,6.0,88.0,8617.16,734.0,11.74,1,Medium Profit,High Profit
731,2023-10-24,Snacks,1816.0,1.85,1,Urban,1,10.83,6.0,334.0,-16307.68,19667.28,-0.8291782086795938,2,Low Profit,Loss/No profit
732,2023-10-25,Beverages,1293.0,1.69,0,Urban,2,5.67,6.0,359.0,-5146.14,,,2,Low Profit,Non_promotion
733,2023-10-26,Dairy,455.0,6.24,1,Suburban,3,4.19,6.0,139.0,932.7499999999999,1906.4500000000003,0.4892601431980906,0,High Profit,Low Profit
734,2023-10-27,Dairy,290.0,6.24,1,Urban,4,0.69,7.0,134.0,1609.5000000000002,200.1,8.043478260869566,0,High Profit,Low Profit
735,2023-10-28,Beverages,1790.0,15.96,1,Rural,5,8.33,6.0,322.0,13657.7,14910.7,0.9159663865546218,1,Medium Profit,High Profit
736,2023-10-29,Personal Care,521.0,19.52,1,Urban,6,12.84,1.0,385.0,3480.2799999999997,6689.64,0.5202492211838006,0,High Profit,High Profit
737,2023-10-30,Beverages,799.0,8.05,0,Rural,0,14.39,3.0,237.0,-5065.66,,,0,High Profit,Non_promotion
738,2023-10-31,Snacks,106.0,9.15,1,Urban,1,8.7,2.0,208.0,47.70000000000012,922.1999999999999,0.051724137931034614,0,High Profit,Low Profit
739,2023-11-01,Beverages,232.0,17.05,1,Rural,2,7.96,6.0,292.0,2108.88,1846.72,1.141959798994975,0,High Profit,High Profit
740,2023-11-02,Dairy,1870.0,6.09,1,Rural,3,1.73,8.0,122.0,8153.199999999999,3235.1,2.520231213872832,1,Medium Profit,High Profit
741,2023-11-03,Beverages,656.0,3.97,1,Urban,4,8.46,3.0,98.0,-2945.44,5549.76,-0.5307328605200946,0,High Profit,Loss/No profit
742,2023-11-04,Personal Care,925.0,17.21,0,Urban,5,6.01,8.0,150.0,10360.000000000002,,,0,High Profit,Non_promotion
743,2023-11-05,Household,860.0,1.88,1,Rural,6,9.3,8.0,51.0,-6381.200000000001,7998.000000000001,-0.7978494623655914,0,High Profit,Loss/No profit
744,2023-11-06,Beverages,1154.0,12.77,0,Suburban,0,6.14,5.0,293.0,7651.0199999999995,,,0,High Profit,Non_promotion
745,2023-11-07,Personal Care,634.0,11.68,1,Urban,1,3.98,8.0,225.0,4881.799999999999,2523.32,1.9346733668341705,0,High Profit,High Profit
746,2023-11-08,Personal Care,525.0,7.57,0,Suburban,2,1.88,6.0,287.0,2987.25,,,0,High Profit,Non_promotion
747,2023-11-09,Dairy,1517.0,6.99,0,Urban,3,5.07,5.0,447.0,2912.64,,,2,Low Profit,Non_promotion
748,2023-11-10,Personal Care,771.0,15.67,0,Urban,4,1.9,9.0,108.0,10616.67,,,0,High Profit,Non_promotion
749,2023-11-11,Personal Care,462.0,2.64,0,Urban,5,3.07,7.0,402.0,-198.65999999999985,,,0,High Profit,Non_promotion
750,2023-11-12,Personal Care,1560.0,5.5,0,Urban,6,14.82,8.0,148.0,-14539.2,,,2,Low Profit,Non_promotion
751,2023-11-13,Personal Care,1793.0,14.92,1,Suburban,0,6.94,1.0,491.0,14308.14,12443.42,1.1498559077809798,1,Medium Profit,High Profit
752,2023-11-14,Snacks,1674.0,11.42,1,Urban,1,8.21,2.0,408.0,5373.539999999998,13743.54,0.39098660170523736,2,Low Profit,High Profit
753,2023-11-15,Snacks,181.0,3.43,1,Rural,2,13.17,8.0,491.0,-1762.94,2383.77,-0.7395596051632498,0,High Profit,Loss/No profit
754,2023-11-16,Dairy,455.0,17.76,0,Rural,3,14.94,9.0,484.0,1283.100000000001,,,0,High Profit,Non_promotion
755,2023-11-17,Beverages,1381.0,8.48,1,Suburban,4,8.95,4.0,51.0,-649.0699999999985,12359.949999999999,-0.05251396648044681,2,Low Profit,Loss/No profit
756,2023-11-18,Personal Care,1841.0,16.73,0,Urban,5,12.28,9.0,292.0,8192.450000000003,,,1,Medium Profit,Non_promotion
757,2023-11-19,Beverages,688.0,15.97,0,Rural,6,5.24,4.0,346.0,7382.240000000001,,,0,High Profit,Non_promotion
758,2023-11-20,Beverages,1647.0,12.86,1,Suburban,0,4.93,9.0,260.0,13060.71,8119.709999999999,1.6085192697768764,1,Medium Profit,High Profit
759,2023-11-21,Dairy,394.0,10.4,1,Urban,1,6.34,7.0,172.0,1599.64,2497.96,0.6403785488958991,0,High Profit,Low Profit
760,2023-11-22,Personal Care,1347.0,19.61,0,Rural,2,10.25,2.0,278.0,12607.92,,,1,Medium Profit,Non_promotion
761,2023-11-23,Personal Care,1648.0,3.75,0,Rural,3,10.39,9.0,131.0,-10942.720000000001,,,2,Low Profit,Non_promotion
762,2023-11-24,Household,1169.0,14.78,1,Suburban,4,5.07,4.0,193.0,11350.99,5926.83,1.9151873767258383,1,Medium Profit,High Profit
763,2023-11-25,Beverages,1790.0,4.63,1,Urban,5,2.43,8.0,437.0,3937.9999999999995,4349.700000000001,0.9053497942386829,2,Low Profit,High Profit
